"Date","Time","Open","High","Low","Close","Volume"
08/27/2014,1406,102.23,102.24,102.22,102.23,43497
08/27/2014,1407,102.24,102.24,102.22,102.24,76975
08/27/2014,1408,102.24,102.24,102.23,102.24,37628
08/27/2014,1409,102.24,102.24,102.23,102.24,75741
08/27/2014,1410,102.24,102.35,102.23,102.33,292820
08/27/2014,1411,102.33,102.37,102.3,102.36,195124
08/27/2014,1412,102.36,102.38,102.35,102.35,168029
08/27/2014,1413,102.35,102.38,102.31,102.37,153054
08/27/2014,1414,102.37,102.4,102.35,102.4,124639
08/27/2014,1415,102.41,102.44,102.4,102.43,153446
08/27/2014,1416,102.43,102.48,102.43,102.46,177567
08/27/2014,1417,102.46,102.48,102.45,102.48,136916
08/27/2014,1418,102.48,102.54,102.45,102.53,379558
08/27/2014,1419,102.54,102.54,102.48,102.51,147168
08/27/2014,1420,102.51,102.57,102.51,102.53,310961
08/27/2014,1421,102.54,102.54,102.4,102.43,390205
08/27/2014,1422,102.42,102.43,102.36,102.42,122226
08/27/2014,1423,102.42,102.44,102.35,102.36,168053
08/27/2014,1424,102.36,102.39,102.35,102.36,130164
08/27/2014,1425,102.36,102.39,102.35,102.38,158928
08/27/2014,1426,102.38,102.39,102.36,102.38,93715
08/27/2014,1427,102.38,102.38,102.36,102.37,90354
08/27/2014,1428,102.38,102.39,102.36,102.37,89859
08/27/2014,1429,102.36,102.37,102.32,102.33,177004
08/27/2014,1430,102.33,102.33,102.32,102.33,61362
08/27/2014,1431,102.33,102.33,102.25,102.26,245210
08/27/2014,1432,102.26,102.27,102.25,102.25,130730
08/27/2014,1433,102.25,102.26,102.2,102.25,175357
08/27/2014,1434,102.25,102.27,102.24,102.26,168998
08/27/2014,1435,102.25,102.26,102.22,102.26,93297
08/27/2014,1436,102.25,102.26,102.23,102.25,46919
08/27/2014,1437,102.26,102.31,102.25,102.3,144161
08/27/2014,1438,102.3,102.33,102.28,102.32,174264
08/27/2014,1439,102.32,102.36,102.31,102.33,154375
08/27/2014,1440,102.34,102.37,102.33,102.35,120913
08/27/2014,1441,102.35,102.36,102.3,102.35,65390
08/27/2014,1442,102.34,102.35,102.23,102.24,129527
08/27/2014,1443,102.24,102.29,102.22,102.22,116126
08/27/2014,1444,102.22,102.28,102.22,102.25,83337
08/27/2014,1445,102.26,102.28,102.23,102.25,89305
08/27/2014,1446,102.26,102.27,102.26,102.27,73480
08/27/2014,1447,102.27,102.27,102.21,102.22,108027
08/27/2014,1448,102.22,102.25,102.21,102.22,76185
08/27/2014,1449,102.23,102.26,102.23,102.26,56785
08/27/2014,1450,102.26,102.28,102.23,102.27,39887
08/27/2014,1451,102.26,102.29,102.26,102.26,91258
08/27/2014,1452,102.27,102.28,102.21,102.24,95649
08/27/2014,1453,102.25,102.26,102.24,102.25,54947
08/27/2014,1454,102.25,102.25,102.22,102.22,54974
08/27/2014,1455,102.22,102.3,102.21,102.29,99884
08/27/2014,1456,102.29,102.3,102.25,102.26,106440
08/27/2014,1457,102.27,102.28,102.25,102.27,71327
08/27/2014,1458,102.27,102.27,102.1,102.16,327079
08/27/2014,1459,102.15,102.19,102.07,102.08,166611
08/27/2014,1500,102.07,102.1,102.07,102.08,96566
08/27/2014,1501,102.07,102.08,101.98,102.05,282692
08/27/2014,1502,102.05,102.12,102.04,102.11,138437
08/27/2014,1503,102.11,102.21,102.1,102.2,90992
08/27/2014,1504,102.21,102.21,102.14,102.16,100041
08/27/2014,1505,102.16,102.17,102.14,102.14,79262
08/27/2014,1506,102.14,102.2,102.13,102.14,74915
08/27/2014,1507,102.15,102.15,102.05,102.1,116981
08/27/2014,1508,102.1,102.16,102.09,102.15,134174
08/27/2014,1509,102.16,102.24,102.15,102.24,66284
08/27/2014,1510,102.23,102.24,102.18,102.21,67882
08/27/2014,1511,102.2,102.25,102.2,102.24,52421
08/27/2014,1512,102.24,102.25,102.21,102.23,73419
08/27/2014,1513,102.23,102.23,102.16,102.18,73749
08/27/2014,1514,102.17,102.19,102.16,102.18,40704
08/27/2014,1515,102.18,102.18,102.17,102.17,17049
08/27/2014,1516,102.18,102.18,102.13,102.14,70537
08/27/2014,1517,102.14,102.15,102.1,102.12,84328
08/27/2014,1518,102.12,102.15,102.11,102.11,136842
08/27/2014,1519,102.12,102.14,102.11,102.12,48437
08/27/2014,1520,102.13,102.13,102.04,102.05,186451
08/27/2014,1521,102.05,102.06,102.01,102.03,181867
08/27/2014,1522,102.04,102.12,102.03,102.07,136755
08/27/2014,1523,102.08,102.08,102.04,102.05,75092
08/27/2014,1524,102.04,102.05,101.95,102.01,178389
08/27/2014,1525,102.01,102.05,102,102.04,167142
08/27/2014,1526,102.04,102.04,101.97,101.99,114745
08/27/2014,1527,101.98,102.01,101.94,101.97,181731
08/27/2014,1528,101.97,101.99,101.95,101.98,99653
08/27/2014,1529,101.98,101.99,101.97,101.98,57888
08/27/2014,1530,101.98,101.98,101.96,101.97,55561
08/27/2014,1531,101.96,101.99,101.96,101.99,73993
08/27/2014,1532,101.98,102.01,101.98,101.99,78838
08/27/2014,1533,101.98,102.01,101.98,101.99,72612
08/27/2014,1534,102,102,101.98,101.98,40625
08/27/2014,1535,101.98,102.03,101.98,102.02,100283
08/27/2014,1536,102.03,102.03,102,102.01,51129
08/27/2014,1537,102.01,102.04,101.99,102.02,113428
08/27/2014,1538,102.02,102.05,102.01,102.03,128272
08/27/2014,1539,102.03,102.03,102,102.01,53867
08/27/2014,1540,102,102.04,102,102.02,83236
08/27/2014,1541,102.02,102.02,101.97,102,102851
08/27/2014,1542,102,102.01,101.99,102,40819
08/27/2014,1543,102.01,102.04,102.01,102.01,87284
08/27/2014,1544,102.02,102.04,101.99,101.99,81207
08/27/2014,1545,102,102.01,101.97,102,126680
08/27/2014,1546,102,102,101.96,101.97,52219
08/27/2014,1547,101.96,102,101.95,101.99,110069
08/27/2014,1548,102,102,101.99,101.99,63034
08/27/2014,1549,102,102,101.95,101.96,128502
08/27/2014,1550,101.96,101.98,101.95,101.97,90620
08/27/2014,1551,101.98,101.98,101.96,101.98,117794
08/27/2014,1552,101.98,101.98,101.95,101.95,124185
08/27/2014,1553,101.96,102,101.95,102,120699
08/27/2014,1554,101.99,102.02,101.99,102.01,154998
08/27/2014,1555,102.01,102.11,102.01,102.1,281067
08/27/2014,1556,102.09,102.1,102.03,102.09,161011
08/27/2014,1557,102.09,102.09,102.06,102.08,112359
08/27/2014,1558,102.08,102.1,102.07,102.09,158474
08/27/2014,1559,102.08,102.14,102.08,102.12,637119
08/28/2014,0930,101.59,101.94,101.56,101.9,913019
08/28/2014,0931,101.9,101.92,101.75,101.77,322242
08/28/2014,0932,101.76,101.83,101.74,101.83,222272
08/28/2014,0933,101.82,101.96,101.77,101.89,311621
08/28/2014,0934,101.87,101.9,101.81,101.85,173175
08/28/2014,0935,101.84,101.9,101.82,101.87,289861
08/28/2014,0936,101.87,102.08,101.85,102.02,323583
08/28/2014,0937,102.02,102.13,102.02,102.12,331187
08/28/2014,0938,102.13,102.2,102.07,102.19,333173
08/28/2014,0939,102.18,102.32,102.18,102.32,401424
08/28/2014,0940,102.32,102.36,102.25,102.31,438116
08/28/2014,0941,102.31,102.45,102.3,102.41,440323
08/28/2014,0942,102.4,102.43,102.25,102.31,343659
08/28/2014,0943,102.3,102.31,102.15,102.24,349861
08/28/2014,0944,102.23,102.36,102.23,102.33,234623
08/28/2014,0945,102.33,102.33,102.25,102.27,113123
08/28/2014,0946,102.28,102.36,102.25,102.34,198033
08/28/2014,0947,102.35,102.43,102.34,102.42,255857
08/28/2014,0948,102.41,102.43,102.3,102.33,267135
08/28/2014,0949,102.33,102.33,102.16,102.24,458839
08/28/2014,0950,102.23,102.35,102.23,102.34,147410
